url_key,name,brand_name,price,discount,thumbnail_url,rating_average,review_count
may-xay-sinh-to-cam-tay-mini-coc-xay-sinh-to-da-nang-ctfast-juicer-01-50w-300ml-thiet-ke-cam-ung-tu-dong-coc-xay-thuy-tinh-an-toan-tuyet-doi-khi-su-dung-pin-sac-1500-mah-hang-chinh-hang-p109393205,"Máy xay sinh tố cầm tay mini, cốc xay sinh tố đa năng CTFAST - JUICER 01 (50W - 300ml) : Thiết kế cảm ứng tự động, cốc xay thủy tinh an toàn tuyệt đối khi sử dụng, pin sạc 1500 mAh - Hàng chính hãng",CTFAST,195000,4000,https://salt.tikicdn.com/cache/280x280/ts/product/d6/93/35/f02e1013a1efa3aeea3bc2a9dc016993.png,4.1,369
may-cao-rau-panasonic-es534dp527-hang-chinh-hang-p70832055,Máy Cạo Râu Panasonic ES534DP527 - Hàng Chính Hãng,Panasonic,198000,39600,https://salt.tikicdn.com/cache/280x280/ts/product/e1/07/27/95495b0f56a2a738984ca8ac4ebe3c86.png,4.8,5
may-hap-thuc-pham-magic-korea-a64-5-0-lit-hang-chinh-hang-p650250,Máy Hấp Thực Phẩm Magic Korea A64 (5.0 Lít) - Hàng chính hãng,Magic Korea,319000,180000,https://salt.tikicdn.com/cache/280x280/ts/product/a2/29/b3/14442d762d2b01ec58ce6c3ba8614d8d.jpg,4.5,1669
may-say-toc-panasonic-past-eh-ne81-k645-hang-chinh-hang-p984199,Máy Sấy Tóc Ion Panasonic PAST-EH-NE81-K645 - Hàng Chính Hãng,Panasonic,1119000,211000,https://salt.tikicdn.com/cache/280x280/ts/product/cd/e5/ee/0201c88a67e18eef3648dc90b12278e3.jpg,5.0,10
may-cao-rau-luoi-kep-3-muc-toc-do-kemei-km-2026-man-hinh-lcd-cong-suat-5w-manh-me-dung-cao-trang-fade-toc-cao-troc-dau-tang-kem-luoi-du-phong-p126131828,"Máy cạo râu lưỡi kép 3 mức tốc độ Kemei KM-2026 màn hình LCD, công suất 5w mạnh mẽ dùng cạo trắng fade tóc, cạo trọc đầu tặng kèm lưỡi dự phòng",Kemei,308000,346000,https://salt.tikicdn.com/cache/280x280/ts/product/6c/b0/05/ca67e77bf312b5c4866052f7ce2a0329.jpg,4.8,157
may-tao-am-va-khuech-tan-tinh-dau-lanaform-dobra-mau-moi-2020-nhap-khau-bi-p66623055,Máy tạo ẩm và khuếch tán tinh dầu Lanaform Dobra mẫu mới 2020 nhập khẩu Bỉ,Lanaform,1860000,0,https://salt.tikicdn.com/cache/280x280/ts/product/24/22/8c/175fe07ec4d260b236b2e13c35b9c26c.jpg,4.8,47
may-say-toc-philips-hp8108-00-hang-chinh-hang-p1695753,Máy Sấy Tóc Philips HP8108/00 - Hàng Chính Hãng,Philips,260000,31000,https://salt.tikicdn.com/cache/280x280/ts/product/ba/76/ac/89d238f3b83856b936491a0249186195.jpg,4.8,203
may-loc-khong-khi-lock-lock-enp126wht-23w-hang-chinh-hang-p57588479,Máy Lọc Không Khí Lock&Lock ENP126WHT (23W) - Hàng Chính Hãng,LocknLock,1999000,2046000,https://salt.tikicdn.com/cache/280x280/ts/product/29/47/f1/dcede7c46d3a9bc87540e90b94abf9d3.jpg,4.7,583
may-uon-toc-tu-dong-xoan-vivid-vogue-vav022b-mau-hong-may-uon-toc-cam-tay-co-truc-uon-28mm-hang-chinh-hang-p188049859,"Máy uốn tóc tự động xoăn VIVID&VOGUE®️ VAV022B/Màu Hồng, máy uốn tóc cầm tay có trục uốn 28mm-Hàng chính hãng",vivid & vogue,500000,0,https://salt.tikicdn.com/cache/280x280/ts/product/87/8d/77/afdab197471b3f53ef488c9c57c69db1.png,4.8,26
quat-treo-tuong-2-day-senko-tc1626-hang-chinh-hang-p658092,Quạt treo tường 2 dây SENKO TC1626 - Hàng Chính Hãng,SENKO,375000,0,https://salt.tikicdn.com/cache/280x280/ts/product/73/a0/6a/13eb6ccf584d6988824e956902d476fd.png,5.0,18
ban-ui-hoi-nuoc-dung-philips-gc482-29-1600w-hang-chinh-hang-p46134873,Bàn Ủi Hơi Nước Đứng Philips GC482/29 (1600W)- Hàng Chính Hãng,Philips,1360000,314000,https://salt.tikicdn.com/cache/280x280/ts/product/e5/de/70/f60b55d4f26f17a8b37cd887e9409cec.jpg,5.0,5
may-duoi-ep-toc-mini-da-nang-tien-loi-ban-kep-to-an-toan-de-dang-su-dung-mp035-p48191840,"Máy Duỗi , Ép Tóc Mini Đa Năng Tiện Lợi Bàn Kẹp To An Toàn Dễ Dàng Sử Dụng MP035 (Màu Ngẫu Nhiên)",OEM,31999,0,https://salt.tikicdn.com/cache/280x280/ts/product/65/c6/d7/880babab3e1b8b178e2a7d94c159c7d8.jpg,4.6,36
may-xay-sinh-to-da-nang-sunhouse-happytime-htd5113g-xanh-350w-hang-chinh-hang-p6774373,Máy Xay Sinh Tố Đa Năng Sunhouse HappyTime HTD5113G (Xanh) 350W - Hàng chính hãng,Sunhouse,319000,271000,https://salt.tikicdn.com/cache/280x280/ts/product/d7/6b/f6/2f3fb9dca2e7b69e0601865aefa6e5b4.jpg,4.2,1066
may-tao-bot-cafe-sua-danh-trung-mini-cam-tay-mfb1501d-kich-thuoc-nho-gon-tien-dung-p53681690,"Máy tạo bọt cafe, sữa, đánh trứng mini cầm tay MFB1501D kích thước nhỏ gọn, tiện dụng",OEM,187000,0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/b3/e3/5d1018aaa7fc8e5bef4e42b9a8b1b1c6.png,4.5,93
quat-ban-senko-b102-giao-mau-ngau-nhien-hang-chinh-hang-p20701352,Quạt bàn Senko B102 (giao màu ngẫu nhiên) - Hàng Chính Hãng,SENKO,240000,0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/e8/de/0a488cdc5e7eff421ba5caf9716a1d52.png,4.8,28
may-say-toc-mini-chinh-hang-camewell-cong-suat-lon-1000w-giam-tieng-on-tang-dau-say-tao-kieu-toc-chuyen-nghiep-2-chieu-nong-lanh-cw01hd-p166524882,"Máy sấy tóc mini chính hãng CameWell công suất lớn 1000W, giảm tiếng ồn, tặng đầu sấy tạo kiểu tóc chuyên nghiệp 2 chiều nóng lạnh CW01HD",CWELL,79000,70000,https://salt.tikicdn.com/cache/280x280/ts/product/c8/f6/6c/05cc492195cd702d97dfe6ff24f7d7e2.jpg,4.7,210
ban-ui-hoi-nuoc-philips-sth3010-70-1000w-hang-chinh-hang-p81676555,Bàn Ủi Hơi Nước Philips STH3010/70 (1000W) - Hàng Chính Hãng,Philips,869000,330000,https://salt.tikicdn.com/cache/280x280/ts/product/31/4d/40/e8b521bb3a92d5a90607bd7139b250f4.jpg,4.7,177
noi-chien-khong-dau-magic-a-802-4-6-lit-do-hang-chinh-hang-p31502012,Nồi Chiên Không Dầu Magic A-802 (4.6 Lít) Đỏ- Hàng Chính Hãng,Magic Korea,949000,1041000,https://salt.tikicdn.com/cache/280x280/ts/product/e0/69/82/f36f825f9e487fca25928294f88cd8c2.jpg,4.6,732
quat-dung-senko-dts1607-hang-chinh-hang-p4526261,Quạt đứng Senko DTS1607 - Hàng chính hãng,SENKO,415000,0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/e6/b9/11a45ced33ad9c7a58f3ac964dcc8f04.png,5.0,131
may-cat-tia-long-mui-panasonic-er-gn30-k453-hang-chinh-hang-p170658293,Máy cắt tỉa lông mũi Panasonic ER-GN30-K453 - Hàng chính hãng,Panasonic,379000,75800,https://salt.tikicdn.com/cache/280x280/ts/product/f2/74/16/78e9f4f67f674a333c0b7f7fa9adb46e.jpg,4.8,12
bo-3-loi-loc-so-1-ro-karofi-krf-l1-hang-chinh-hang-p76016726,Bộ 3 Lõi Lọc Số 1 RO KAROFI KRF-L1 - Hàng Chính Hãng,Karofi,136000,4000,https://salt.tikicdn.com/cache/280x280/ts/product/b7/40/20/71cfe4d8d419baab53e83a93f649cda4.jpg,4.6,194
binh-dun-sieu-toc-2-lop-nagakawa-nag0315-1-8-lit-hang-chinh-hang-p53758851,Bình Đun Siêu Tốc 2 Lớp Nagakawa NAG0315 (1.8 Lít),Nagakawa,359000,331000,https://salt.tikicdn.com/cache/280x280/ts/product/12/eb/d7/c523725b2dda68035bed26a40224aa57.png,4.7,667
bep-hong-ngoai-doi-sanaky-snk-202hgw-hang-chinh-hang-p445000,Bếp Hồng Ngoại Đôi Sanaky SNK - 202HGW - Hàng chính hãng,Sanaky,3100000,390000,https://salt.tikicdn.com/cache/280x280/ts/product/a9/a1/89/3887126da7d737059b949aea24e4bc72.jpg,5.0,7
bep-gas-hong-ngoai-doi-sunhouse-shb004mt-hang-chinh-hang-p2394877,Bếp Gas Hồng Ngoại Đôi Sunhouse SHB004MT - Hàng chính hãng,Sunhouse,619000,252000,https://salt.tikicdn.com/cache/280x280/ts/product/c5/47/55/a6336c6149635b659c6e9b6831a3e111.jpg,4.5,477
noi-chien-khong-dau-da-chuc-nang-12-trong-1-sunhouse-shd4087-6-0-lit-ha-ng-chi-nh-ha-ng-p190860235,Nồi chiên không dầu đa chức năng 12 trong 1 Sunhouse SHD4087 (6.0 Lít) - Hàng chính hãng,Sunhouse,1699000,1891000,https://salt.tikicdn.com/cache/280x280/ts/product/c1/54/73/1c0db9e25d4dd8ff44d10c5101f1beda.jpg,4.8,53
may-pha-ca-phe-hibrew-h8a-tu-dong-danh-bot-sua-cho-cappuccino-latte-ap-suat-19-bar-hang-chinh-hang-p182139555,"Máy pha cà phê HiBREW H8A tự động đánh bọt sữa cho Cappuccino, Latte, áp suất 19 Bar, hàng chính hãng",HiBREW,4390000,0,https://salt.tikicdn.com/cache/280x280/ts/product/0d/b9/22/a05bb1ba51894432d817a753b108f57b.jpg,4.5,19
may-danh-trung-tao-bot-cafe-mini-2-trong-1-voi-3-che-do-dung-pin-sac-usb-cao-cap-p88249851,Máy đánh trứng tạo bọt cafe mini 2 trong 1 với 3 chế độ dùng pin sạc USB cao cấp,OEM,80986,0,https://salt.tikicdn.com/cache/280x280/ts/product/93/06/8c/05e6a41c680dcdfdb8edb400843736e8.jpg,4.5,7
may-hut-bui-cam-tay-khong-day-su-dung-pin-sac-damas-vacuum-cleaner-d610w-hang-chinh-hang-p161017652,Máy Hút Bụi Cầm Tay Không Dây Sử Dụng Pin Sạc DAMAS Vacuum Cleaner D610W - Hàng Chính Hãng,Damas,559000,391000,https://salt.tikicdn.com/cache/280x280/ts/product/69/db/6a/94bb5c9f483e28f81fcebd444a8c1ba0.png,4.6,396
may-thoi-va-hut-bui-phong-net-sd9020-hang-nhap-khau-p46476944,MÁY THỔI VÀ HÚT BỤI PHÒNG NÉT SD9020- HÀNG NHẬP KHẨU,OEM,221570,0,https://salt.tikicdn.com/cache/280x280/ts/product/cf/c8/96/e1b4d7d5cca0a1de693db18b50215a53.jpg,4.5,68
binh-thuy-dien-panasonic-nc-eg4000csy-4-lit-hang-chinh-hang-p137727744,Bình thủy điện Panasonic NC-EG4000CSY 4 lít - Hàng Chính Hãng,Panasonic,2284000,233000,https://salt.tikicdn.com/cache/280x280/ts/product/05/07/ec/6df2a83e29be4356f433f91ee29e3e25.jpeg,5.0,3
am-sa-c-thuoc-truong-an-ta68-nau-p63560677,Ấm sắc thuốc Trường An TA68 Nâu - Hàng chính hãng,Trường An,545000,0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/53/7e/ddf9f3e308ab7d1619c0fb7871366a8f.jpg,5.0,3
noi-com-dien-nap-roi-happy-cook-hcd-180v-1-8l-p141673652,Nồi Cơm Điện Nắp Rời Happy Cook HCD-180V 1.8L - Hàng Chính Hãng,Happy Cook,459000,260000,https://salt.tikicdn.com/cache/280x280/ts/product/53/91/ac/3fbd8b2d799c1ddc4eb24de3d4447d53.jpg,3.8,4
lo-nuong-dien-sunhouse-shd4206-10l-hang-chinh-hang-p6772415,Lò Nướng Điện Sunhouse SHD4206 (10L) - Hàng chính hãng,Sunhouse,499000,287000,https://salt.tikicdn.com/cache/280x280/ts/product/01/d7/fc/6d00ff9f2da72fda312424b4de80b33e.jpg,4.5,1498
quat-dien-senko-de-ban-tien-loi-cao-cap-b1216-mau-ngau-nhien-hang-chinh-hang-p78625780,Quạt điện Senko để bàn tiện lợi cao cấp B1216 màu ngẫu nhiên - Hàng Chính Hãng,SENKO,285000,0,https://salt.tikicdn.com/cache/280x280/ts/product/9c/02/17/23102b671fe476b22096858e57d15db0.png,4.8,43
noi-com-dien-nap-gai-sharp-ks-181tjv-1-8-l-hang-chinh-hang-p456050,Nồi Cơm Điện Nắp Gài Sharp KS-181TJV - 1.8 L - Hàng chính hãng,Sharp,529000,370000,https://salt.tikicdn.com/cache/280x280/ts/product/3f/a4/fb/43fd770caf5def3c2fefffbc0e28963f.jpg,4.2,231
noi-la-u-dien-sunhouse-shd4526-4-0-lit-hang-chinh-hang-p20373507,Nồi Lẩu Điện Sunhouse SHD4526 (4.0 Lít) - Hàng Chính Hãng,Sunhouse,1100000,170000,https://salt.tikicdn.com/cache/280x280/ts/product/e5/2a/3e/37ee51e7af5bcaa5a0b9c5a076ae8677.jpg,5.0,2
may-loc-khong-khi-sharp-fp-j40e-w-p126734433,Máy lọc không khí Sharp FP-J40E-W - Hàng chính hãng,Sharp,4100000,750000,https://salt.tikicdn.com/cache/280x280/ts/product/43/b9/e3/aa8fd6c78160cd457ff326a5ff558858.jpg,5.0,1
noi-dien-da-nang-lock-lock-ejc141-1-5-lit-hang-chinh-hang-p27577963,Nồi Điện Đa Năng Lock&Lock EJC141 (1.5 Lít) - Hàng Chính Hãng,LocknLock,1029000,1044000,https://salt.tikicdn.com/cache/280x280/ts/product/e2/50/a2/ef7ba1fa168791b193141caad7b5bac1.jpg,4.5,476
lo-nuong-chan-khong-dien-tu-lock-lock-ejf291blk-10l-hang-chinh-hang-p87960372,Lò Nướng Chân Không Điện Tử Lock&Lock EJF291BLK 10L - Hàng Chính Hãng,LocknLock,2579000,3601000,https://salt.tikicdn.com/cache/280x280/ts/product/77/4e/f2/fd43bc839e56abd05057eeadc8056cc9.jpg,4.6,317
may-xay-sinh-to-mini-hafele-gs-621-350w-hang-chinh-hang-p15398266,Máy Xay Sinh Tố Mini Hafele GS-621 (350W) - Hàng Chính Hãng,HAFELE,599000,411000,https://salt.tikicdn.com/cache/280x280/ts/product/1d/79/47/a38640d19369ca6cd924ac800f5f8f23.jpg,4.8,91
may-xay-do-an-dam-cho-be-6-luoi-coi-thuy-tinh-hang-noi-dia-trung-ban-cao-cap-sieu-min-tien-dung-tang-kem-dung-cu-rua-may-hang-chinh-hang-p185248203,Máy Xay Đồ Ăn Dặm Cho Bé 6 Lưỡi Cối Thuỷ Tinh Hàng Nội Địa Trung Bản Cao Cấp Siêu Mịn Tiện Dụng - Tặng Kèm Dụng Cụ Rửa Máy-Hàng Chính Hãng,MINIIN,236550,12450,https://salt.tikicdn.com/cache/280x280/ts/product/3f/80/28/edf894314523784ec2794247829010de.jpg,4.8,115
noi-com-dien-kim-cuong-0-6l-kc-0-6l-hang-chinh-hang-p73230349,Nồi cơm điện Kim Cương 0.6L - KC-0.6L - Hàng chính hãng,Kim Cương,254000,45000,https://salt.tikicdn.com/cache/280x280/ts/product/b7/66/e0/b980be420279638df4babbf45fabf4cd.jpg,4.7,163
noi-ap-suat-dien-tu-lock-lock-ejp666slv-6-lit-hang-chinh-hang-p134333386,Nồi áp suất điện tử Lock&Lock EJP666SLV 6 Lít - Hàng chính hãng,LocknLock,1899000,1942000,https://salt.tikicdn.com/cache/280x280/ts/product/8d/16/3e/9242556bf1de5fcdf30aec762ca9f51b.jpg,4.5,203
quat-mini-tich-sac-dien-gap-gon-da-nang-de-ban-lam-viec-3-che-do-gio-linh-hoat-quat-gap-gon-dieu-chinh-chieu-cao-q17-giai-phap-cho-mua-he-sieu-tien-ich-p187284937,"Quạt Mini Tích Sạc Điện Gấp Gọn Đa Năng Để Bàn Làm Việc,  3 Chế Độ Gió Linh Hoạt - Quạt Gấp Gọn Điều Chỉnh Chiều Cao Q17 Giải pháp cho mùa hè Siêu tiện Ích",OEM,99000,26000,https://salt.tikicdn.com/cache/280x280/ts/product/37/04/bf/799d317ce70f42dadb3ae6ae4a7a63a3.jpg,4.5,8
bep-gas-duong-doi-kangaroo-kg8g1a-hang-chinh-hang-p132847951,Bếp Gas Dương Đôi Kangaroo KG8G1A - Hàng Chính Hãng,Kangaroo,585000,385000,https://salt.tikicdn.com/cache/280x280/ts/product/3a/df/06/c52eab9c31c0f9df744f7c7b01e5293a.jpg,4.7,109
noi-chung-yen-noi-tiem-thuoc-bac-noi-nau-cham-bear-sube001-kem-long-hap-dung-tich-0-8-lit-cong-suat-200-w-hang-chinh-hang-p253190854,"Nồi Chưng Yến, Nồi Tiềm Thuốc Bắc, Nồi Nấu Chậm BEAR SUBE001 Kèm Lồng Hấp Dung Tích 0.8 Lít, Công Suất 200 W - Hàng Chính Hãng",Bear,393000,136900,https://salt.tikicdn.com/cache/280x280/ts/product/fb/f2/e4/1990befdf1fe7bd8473ef9b027c18db6.png,5.0,1
may-xay-sinh-to-cam-tay-philips-hr2531-00-650w-hang-chinh-hang-p67012257,Máy xay sinh tố cầm tay Philips HR2531/00 (650W) - Hàng chính hãng,Philips,680000,86800,https://salt.tikicdn.com/cache/280x280/ts/product/56/2b/95/2c1f1f4135496f402a8266d7de08aba7.jpg,4.7,27
may-say-toc-may-say-toc-cong-suat-2000w-may-say-toc-2-chieu-tang-kem-5-phu-kien-say-toc-tao-kieu-chuyen-dung-p212981956,"Máy sấy tóc, máy sấy tóc công suất 2000W, tặng kèm 5 phụ kiện sấy tóc tạo kiểu chuyên dụng - Funu Home",OEM,95000,25000,https://salt.tikicdn.com/cache/280x280/ts/product/99/9c/02/6514a715331ea14895c7f96f3fd8c1aa.jpeg,4.6,571
noi-chien-khong-dau-lock-lock-ejf357wht-5-2-lit-hang-chinh-hang-p36627593,Nồi Chiên Không Dầu Lock&Lock EJF357WHT (5.2 Lít) - Hàng Chính Hãng,LocknLock,2089000,3126000,https://salt.tikicdn.com/cache/280x280/ts/product/23/13/2e/4d8685607756e8518a52eedf1ae3f122.jpg,4.7,1610
noi-com-dien-ap-suat-cuckoo-crp-pk1000s-1-8-lit-nhieu-mau-hang-chinh-hang-p91978576,"Nồi cơm điện áp suất Cuckoo CRP-PK1000S 1,8 lít nhiều màu - Hàng chính hãng",Cuckoo,3590000,1400000,https://salt.tikicdn.com/cache/280x280/ts/product/a4/12/10/e765c0a489054309620a5ec3cb3b4948.jpg,4.8,131
tong-do-cat-toc-chuyen-nghiep-kemei-809a-tich-hop-pin-2600-mah-su-dung-240-phut-cong-suat-5w-den-led-hien-dung-luong-pin-luoi-cat-titatium-dong-co-han-che-tieng-on-hang-chinh-hang-p169561154,"Tông Đơ Cắt Tóc Chuyên Nghiệp Kemei 809A, Tích Hợp Pin 2600 mAh Sử Dụng 240 phút Công Suất 5W, Đèn Led Hiện Dung Lượng Pin, Lưỡi Cắt Titatium, Động Cơ Hạn Chế Tiếng Ồn - HÀNG CHÍNH HÃNG",Kemei,219000,240000,https://salt.tikicdn.com/cache/280x280/ts/product/73/b8/39/197c69b7d5c3a8b61d7859ef4dcf03bc.jpg,4.8,115
bep-gas-duong-mat-kinh-sunhouse-shb204mt-hang-chinh-hang-p7270329,Bếp Gas Dương Mặt Kính Sunhouse SHB204MT - Hàng chính hãng,Sunhouse,550000,40000,https://salt.tikicdn.com/cache/280x280/ts/product/72/eb/78/2a69c6ef654a443673144a616ad6e7b0.jpg,5.0,33
quat-treo-tuong-toshiba-f-wsa20-h-vn-55w-xam-hang-chinh-hang-p2635459,Quạt Treo Tường Toshiba F-WSA20(H)VN (55W) - Xám - Hàng chính hãng,Toshiba,1009000,211000,https://salt.tikicdn.com/cache/280x280/ts/product/b3/15/c6/9fd704d92ea0fff208e1b912f6405842.jpg,4.5,340
loi-loc-khong-khi-xiaomi-air-purifier-2s-2h-3-3h-va-pro-xanh-hang-nhap-khau-p59262620,"Lõi lọc không khí xiaomi air purifier 2S, 2H, 3, 3H và pro (Xanh) - Hàng Nhập Khẩu",Xiaomi,616000,0,https://salt.tikicdn.com/cache/280x280/ts/product/6a/b8/e2/363fce0ec8544698396ee9b7da4f97d3.jpg,4.8,101
quat-dien-dung-7-canh-senko-lts1636-giao-mau-ngau-nhien-hang-chinh-hang-p2498045,Quạt Điện Đứng 7 cánh Senko LTS1636 - Giao Màu Ngẫu Nhiên - Hàng Chính Hãng,SENKO,415000,0,https://salt.tikicdn.com/cache/280x280/ts/product/84/6c/df/f6f823d274a2a4783b289cf6854bba5a.png,5.0,61
may-cao-rau-philips-dien-3-luoi-tu-mai-da-nang-kho-va-uot-s1050-hang-nhap-khau-p165045880,Máy cạo râu Philips điện 3 lưỡi tự mài đa năng khô và ướt S1050 - Hàng Nhập Khẩu, Philips,649000,401000,https://salt.tikicdn.com/cache/280x280/ts/product/f6/3a/0e/688b630c273f289dca38c9f4ed210b4c.jpg,4.7,165
tong-do-cat-toc-chuyen-nghiep-the-he-mau-ma-kieu-dang-moikemei-km1998-p48972911,Tông đơ cắt tóc chuyên nghiệp thế hệ mẫu mã kiểu dáng mớiKemei KM1998,Kemei,430900,430900,https://salt.tikicdn.com/cache/280x280/ts/product/3c/ae/87/5fe172261402c023ab8fab209d1157f1.jpg,4.8,23
tong-do-cat-toc-chuyen-nghiep-kemei-809a-p51998725,Tông đơ cắt tóc chuyên nghiệp kemei 809A,Kemei,221000,237000,https://salt.tikicdn.com/cache/280x280/ts/product/73/b8/39/9cd7df8c16813a6f05ff05e250b943f8.jpg,4.8,51
noi-chien-khong-dau-sunhouse-shd4027-6-lit-hang-chinh-hang-p162177652,Nồi Chiên Không Dầu Sunhouse SHD4027 (6 Lít) - Hàng chính hãng,Sunhouse,1389000,1201000,https://salt.tikicdn.com/cache/280x280/ts/product/d9/e1/0b/3801266082c4699dc6d8fc620fb39a51.jpg,4.8,142
cay-nuoc-nong-lanh-sunhouse-shd9601-hang-chinh-hang-p2241935,Cây Nước Nóng Lạnh Sunhouse SHD9601 - Hàng chính hãng,Sunhouse,1009000,591000,https://salt.tikicdn.com/cache/280x280/ts/product/b1/e6/be/69ad14f8bd31b104d7a0c79e353829a6.jpg,4.1,445
tong-do-cat-toc-kemei-km-5017-tang-kem-bo-keo-cat-va-tia-toc-khong-gi-va-luoc-p68942787,Tông Đơ Cắt Tóc Kemei KM 5017 - Tặng Kèm Bộ Kéo Cắt Và Tỉa Tóc Không Gỉ Và Lược,Kemei,210000,115000,https://salt.tikicdn.com/cache/280x280/ts/product/f7/01/bd/25831fa60d8548e7802cef5001346eb2.jpg,4.6,795
may-cao-rau-km-6650-da-nang-4-trong-1-tich-hop-pin-1400-mah-cong-suat-3w-kiem-tong-do-cat-toc-may-tia-long-mui-va-tia-long-may-hang-chinh-hang-p174085836,Máy Cạo Râu KM-6650 Đa Năng 4 Trong 1 Tích Hợp Pin 1400 mAh Công Suất 3W Kiêm Tông Đơ Cắt Tóc & Máy Tỉa Lông Mũi -HÀNG CHÍNH HÃNG,Kemei,175000,175000,https://salt.tikicdn.com/cache/280x280/ts/product/05/d5/8f/98eee834cfad8f3974c369aaa42098da.jpg,4.5,126
quat-mini-tich-dien-deo-co-thoi-trang-giai-nhiet-mua-he-di-du-lich-van-phong-dq203-pin-2000mah-p90524877,"Quạt mini tích điện đeo cổ thời trang, giải nhiệt mùa hè đi du lịch , văn phòng DQ203 pin 2000mAH",OEM,179000,0,https://salt.tikicdn.com/cache/280x280/ts/product/f4/d6/90/5a3c0ec2edd11a41590a0dec30ad9148.jpg,3.0,4
may-xay-sinh-to-lock-lock-ejm462-350w-1-2-lit-hang-chinh-hang-p27577966,Máy Xay Sinh Tố Lock&Lock EJM462 (350W - 1.2 Lít) - Hàng Chính Hãng,LocknLock,859000,864000,https://salt.tikicdn.com/cache/280x280/ts/product/61/42/9f/19d3c5f6a89536c44ae7397f45b9a6d1.jpg,4.2,196
noi-lau-dien-mini-num-xoay-2-nac-nhiet-kem-gia-hap-1-8l-ca-nau-mi-nau-com-da-nang-2-tang-cao-cap-chinh-hang-miniin-p133815741,"Nồi Lẩu Điện Mini Núm Xoay 2 Nấc Nhiệt Kèm Giá Hấp 1,8L, Ca Nấu Mì,Nấu Cơm Đa Năng 2 Tầng Cao Cấp- Chính Hãng MINIIN",MINIIN,135200,33800,https://salt.tikicdn.com/cache/280x280/ts/product/8d/81/26/c5f1ebdbe27b3f926cd0977616e9d648.png,4.6,200
may-ep-cham-panasonic-mj-l500-hang-nhap-khau-p26031273,Máy ép chậm Panasonic MJ L500 - Hàng nhập khẩu,Panasonic,4670000,20000,https://salt.tikicdn.com/cache/280x280/ts/product/28/10/8c/5fdcb838f9d1cf313f396cab9aab326f.jpg,0.0,0
may-hut-bui-cam-tay-khong-day-vinbuy-luc-hut-manh-me-may-hut-bui-o-to-may-hut-bui-gia-dinh-hang-chinh-hang-p184973099,"Máy Hút Bụi Cầm Tay Không Dây VinBuy Lực Hút Mạnh Mẽ 16000PA Chức Năng Hút Bụi Khô Và Ướt - Máy Hút Bụi Ô Tô, Máy Hút Bụi Gia Đình - Hàng Chính Hãng",VinBuy,349000,401000,https://salt.tikicdn.com/cache/280x280/ts/product/3d/fa/c5/9757bf69cecceb9b2d90b96d9c8292fd.png,4.6,397
noi-hap-dien-da-nang-3-tang-braburg-hang-chinh-hang-p163825477,Nồi Hấp Điện Đa Năng 3 Tầng Braburg- Hàng Chính Hãng,BRABURG,619000,0,https://salt.tikicdn.com/cache/280x280/ts/product/cb/32/06/27992a31711d8d76282fe177fba300da.jpg,4.8,41
may-lam-sua-hat-xay-nau-unie-v8s-cong-suat-1800w-dung-tich-1-75l---hang-chinh-hang-p137543567,Máy làm sữa hạt xay nấu UNIE V8S công suất 1800W dung tích 1.75L - Hàng chính hãng,UNIE,2890000,2400000,https://salt.tikicdn.com/cache/280x280/ts/product/61/46/f7/7c75a024011b51485f0cb93e687b3e4e.jpg,4.6,100
noi-com-dien-tu-cuckoo-1-08l-cr-0675f-tuy-chon-3-vi-com-9-che-do-nau-tich-hop-che-do-tu-dong-lam-sach-hang-chinh-hang-p194479808,"Nồi cơm điện tử Cuckoo 1.08L CR-0675F - Tùy chọn 3 vị cơm, 9 chế độ nấu tích hợp, chế độ tự động làm sạch - Hàng chính hãng",Cuckoo,1690000,495000,https://salt.tikicdn.com/cache/280x280/ts/product/0f/73/47/6bbe4f7ea9f92dfcd5f9e0f8ee96b845.jpg,4.6,174
may-pha-ca-phe-konka-kcfcs2-thiet-ke-kieu-moi-hien-dai-sang-trong-hang-nhap-khau-p109298151,"Máy Pha Cà Phê KONKA KCFCS2 Thiết Kế Kiểu Mới Hiện Đại, Sang Trọng - Hàng nhập khẩu",KONKA-1,346000,83000,https://salt.tikicdn.com/cache/280x280/ts/product/af/0b/ed/d947d127bff2c4e77f924d2a85f444b8.JPG,4.5,106
may-hut-bui-khong-day-lock-lock-env356gry-da-nang-cam-tay-3-trong-1-lau-san-hut-bui-hut-bui-giuong-nem-dong-co-bldc-ha-ng-chi-nh-ha-ng-p187345103,"Máy hút bụi không dây Lock&lock ENV356GRY đa năng cầm tay 3 trong 1 (lau sàn, hút bụi, hút bụi giường nệm), động cơ BLDC - Hàng chính hãng",LocknLock,4899000,5001000,https://salt.tikicdn.com/cache/280x280/ts/product/78/47/27/46172d86d574b1c800718ebe9f7717e5.jpg,4.5,60
am-dun-sieu-toc-inox-2-lop-sunhouse-shd1353-1-8-lit-hang-chinh-hang-p102431931,Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1353 (1.8 Lít) - Hàng Chính Hãng,Sunhouse,299000,162000,https://salt.tikicdn.com/cache/280x280/ts/product/d3/1d/20/3ba21e5d9d835829a531fb512c9a858f.jpg,4.7,369
