title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
"Giá treo màn hình Human Motion T6/ T6 PRO/ T6 PRO DUAL - Phù hợp với màn hình 17""-32"" siêu tiện dụng - Hàng Chính Hãng",630.000 ₫,https://www.lazada.vn/products/gia-treo-man-hinh-human-motion-t6-t6-pro-t6-pro-dual-phu-hop-voi-man-hinh-17-32-sieu-tien-dung-hang-chinh-hang-i2199456541.html,https://img.lazcdn.com/g/p/be7cce3256dbaf11c88d3e8d5f388221.jpg_400x400q75.jpg_.webp,1,1,9% Off,"48 Đã bán
(15)
Hồ Chí Minh",lazada,electrichouseware,tivi,1,0
Đầu Thu Truyền Hình KTS DVB-T2 VTC T201 + ANTEN KHUẾCH ĐẠI AVG,57.000 ₫,https://www.lazada.vn/products/dau-thu-truyen-hinh-kts-dvb-t2-vtc-t201-anten-khuech-dai-avg-i2626556234.html,https://img.lazcdn.com/g/p/d1c22d59d17f82e816e47777139da5bc.png_400x400q75.png_.webp,2,2,42% Off,"(1)
Hồ Chí Minh",lazada,electrichouseware,tivi,2,0
Android Tivi Box Magicsee G7 Pro - Android 11 - Ram 4GB - Bộ nhớ 32GB - Xem Netflix - chip Amlogic S905Y4,999.000 ₫,https://www.lazada.vn/products/android-tivi-box-magicsee-g7-pro-android-11-ram-4gb-bo-nho-32gb-xem-netflix-chip-amlogicy4-i2417195564.html,https://img.lazcdn.com/g/p/7d851df280c0eaec5fd01a3a424f23f1.png_400x400q75.png_.webp,3,3,29% Off,Hồ Chí Minh,lazada,electrichouseware,tivi,3,1
Amazon Fire TV Stick 4K Max Gen 2 Android Tv Box bản mới nhất all-new 2023,1.438.000 ₫,https://www.lazada.vn/products/amazon-fire-tv-stick-4k-max-gen-2-android-tv-box-ban-moi-nhat-all-new-2023-i2506402070.html,https://img.lazcdn.com/g/p/68f8913bfcafdf3e833b713e0a5417c2.jpg_400x400q75.jpg_.webp,4,4,,Hồ Chí Minh,lazada,electrichouseware,tivi,4,0
"Mắt chảo thu tín hiệu LNB K + SHARP, Nhụy thu sóng K+ SHARP An Viên Phân phối",65.000 ₫,https://www.lazada.vn/products/mat-chao-thu-tin-hieu-lnb-k-sharp-nhuy-thu-song-k-sharp-an-vien-phan-phoi-i2331354820.html,https://img.lazcdn.com/g/p/ef67701af06b4d450ec352ed34bd4b38.png_400x400q75.png_.webp,5,5,50% Off,Hồ Chí Minh,lazada,electrichouseware,tivi,5,0
MÁY CHIẾU YABER V10 FULL-HD ANDROID,10.052.000 ₫,https://www.lazada.vn/products/may-chieu-yaber-v10-full-hd-android-i2287511299.html,https://img.lazcdn.com/g/p/03604aeb014977cf07c56d61243fa0e1.png_400x400q75.png_.webp,6,6,,"10 Đã bán
Bến Tre",lazada,electrichouseware,tivi,6,0
"Bộ thanh Led Tivi SAMSUNG 55TU7000, 55TU8000, 55TU8100 - bộ 8 thanh 5 Led",370.000 ₫,https://www.lazada.vn/products/bo-thanh-led-tivi-samsung-55tu7000-55tu8000-55tu8100-bo-8-thanh-5-led-i2312373741.html,https://img.lazcdn.com/g/p/03f8dfa3b11c7e081555cb46b5c569e2.jpg_400x400q75.jpg_.webp,7,7,,"(1)
Tiền Giang",lazada,electrichouseware,tivi,7,0
"[6.6 HOTDEAL 10490K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng T7B ] QLED TV TCL 4K 120hz - Tivi 55"" 55T7B - Google TV - Hàng Chính Hãng - Bảo Hành 2 Năm",12.490.000 ₫,https://www.lazada.vn/products/66-hotdeal-10490k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-t7b-qled-tv-tcl-4k-120hz-tivi-55-55t7b-google-tv-hang-chinh-hang-bao-hanh-2-nam-i2638452487.html,https://img.lazcdn.com/g/p/b0aaace11f97df56f23af1cef6090435.jpg_400x400q75.jpg_.webp,8,8,"11% Off
LazFlash Sale,kết thúc sau 1 ngày","12 Đã bán
(2)
Bình Dương",lazada,electrichouseware,tivi,8,1
"Máy Chiếu Mini KP950 Chính Hãng KAW Chất Lượng Siêu Nét Hỗ Trợ 4K, Độ Sáng Cao, Hệ Điều Hành Androi 10 Bảo Hành 12 Tháng",3.429.000 ₫,https://www.lazada.vn/products/may-chieu-mini-kp950-chinh-hang-kaw-chat-luong-sieu-net-ho-tro-4k-do-sang-cao-he-dieu-hanh-androi-10-bao-hanh-12-thang-i2598104231.html,https://img.lazcdn.com/g/p/0d0f34157866dca9773c8cb7b71663c1.png_400x400q75.png_.webp,9,9,,Hồ Chí Minh,lazada,electrichouseware,tivi,9,1
[6.6 HOTDEAL 9490K - Tặng Giá Treo TV DP265 cho 20 đơn đầu tiên mua dòng 65T66 ] Google Tivi TCL 65'' 4K HDR Dolby Audio - 65T66 - Tivi Giá Rẻ Chất Lượng - OK Google - Điều khiển giọng nói - Bảo Hành 2 Năm,11.190.000 ₫,https://www.lazada.vn/products/66-hotdeal-9490k-tang-gia-treo-tv-dp265-cho-20-don-dau-tien-mua-dong-65t66-google-tivi-tcl-65-4k-hdr-dolby-audio-65t66-tivi-gia-re-chat-luong-ok-google-dieu-khien-giong-noi-bao-hanh-2-nam-i1933160424.html,https://img.lazcdn.com/g/p/bc3706e381abd87ba1ffc7620d12316e.jpg_400x400q75.jpg_.webp,10,10,"45% Off
LazFlash Sale,kết thúc sau 1 ngày","376 Đã bán
(171)
Hồ Chí Minh",lazada,electrichouseware,tivi,10,1
